Year,City,Month,Employment,Unemployment,Unemployment Rate,Labor Force,Rent,House Price,Income
2011.0,Lubbock,6.5,142544.5,9209.166666666666,6.0583333333333345,151753.66666666666,1060.6666666666667,126906.25,34228.0
2011.0,Marshall,6.5,,,,,1139.75,167741.66666666666,
2011.0,McAllen,6.5,288468.1666666667,37863.916666666664,11.608333333333334,326332.0833333333,947.0,,22395.0
2011.0,Midland,6.5,75242.66666666667,3776.6666666666665,4.791666666666667,79019.33333333333,,,94880.0
2011.0,Odessa,6.5,68351.16666666667,4453.833333333333,6.133333333333334,72805.0,,,40149.0
2011.0,Palestine,6.5,,,,,1058.3333333333333,122775.0,
2011.0,Pampa,6.5,,,,,996.4166666666666,,
2011.0,Pecos,6.5,,,,,968.1666666666666,,
2011.0,Plainview,6.5,,,,,923.6666666666666,92478.57142857143,
2011.0,San Angelo,6.5,50754.25,3378.4166666666665,6.25,54132.666666666664,1046.5,137300.0,38592.0
2011.0,San Antonio,6.5,964936.75,74028.16666666667,7.124999999999999,1038964.9166666666,1137.4166666666667,162033.125,38207.0
2011.0,Sherman,6.5,55430.416666666664,4737.666666666667,7.875,60168.083333333336,1100.4166666666667,,33755.0
2011.0,Snyder,6.5,,,,,916.4166666666666,,
2011.0,Stephenville,6.5,,,,,1226.4166666666667,163400.0,
2011.0,Sulphur Springs,6.5,,,,,1274.5833333333333,133308.33333333334,
2011.0,Sweetwater,6.5,,,,,988.75,,
2011.0,Texarkana,6.5,63980.0,5302.333333333333,7.658333333333334,69282.33333333333,1036.4166666666667,126912.66666666667,33181.0
2011.0,Tyler,6.5,94160.16666666667,7940.416666666667,7.7749999999999995,102100.58333333333,1241.0,184895.83333333334,45908.0
2011.0,Vernon,6.5,,,,,1032.1666666666667,,
2011.0,Victoria,6.5,43944.0,3167.6666666666665,6.733333333333333,47111.666666666664,,,39138.0
2011.0,Waco,6.5,111531.58333333333,9011.5,7.491666666666667,120543.08333333333,1124.25,135391.66666666666,32229.0
2011.0,Wichita Falls,6.5,64350.083333333336,4697.25,6.816666666666666,69047.33333333333,913.75,108137.41666666667,41297.0
2012.0,Abilene,6.5,71963.41666666667,4441.666666666667,5.808333333333333,76405.08333333333,958.1666666666666,123870.83333333333,37769.0
2012.0,Alice,6.5,,,,,938.5555555555555,,
2012.0,Amarillo,6.5,125507.08333333333,6373.916666666667,4.833333333333334,131881.0,1130.9166666666667,138750.0,40179.0
2012.0,Andrews,6.5,,,,,1106.3333333333333,,
2012.0,Austin,6.5,932521.8333333334,56134.583333333336,5.675,988656.4166666666,1411.0833333333333,199326.58333333334,45943.0
2012.0,Beaumont,6.5,164915.66666666666,19454.583333333332,10.541666666666666,184370.25,978.5833333333334,123012.45833333333,37811.0
2012.0,Big Spring,6.5,,,,,980.1666666666666,114081.25,
2012.0,Brenham,6.5,,,,,1273.25,198441.66666666666,
2012.0,Brownsville,6.5,149276.41666666666,17167.25,10.316666666666665,166443.66666666666,877.75,167675.0,24442.0
2012.0,Brownwood,6.5,,,,,927.5833333333334,105379.16666666667,
2012.0,College Station,6.5,108646.91666666667,6345.083333333333,5.516666666666667,114992.0,1279.5555555555557,161253.83333333334,32505.0
2012.0,Corpus Christi,6.5,193630.41666666666,13997.166666666666,6.7250000000000005,207627.58333333334,1168.0833333333333,160787.5,39378.0
2012.0,Corsicana,6.5,,,,,1064.6666666666667,135683.33333333334,
2012.0,Dallas,6.5,3198143.1666666665,225414.66666666666,6.566666666666666,3423557.8333333335,1326.6666666666667,163038.54166666666,46281.0
2012.0,Del Rio,6.5,,,,,1011.6666666666666,131985.41666666666,
2012.0,Dumas,6.5,,,,,991.25,,
2012.0,Eagle Pass,6.5,,,,,918.5,,
2012.0,El Campo,6.5,,,,,1075.4166666666667,,
2012.0,El Paso,6.5,319349.0,29800.333333333332,8.525,349149.3333333333,1074.3333333333333,147125.08333333334,30281.0
2012.0,Fredericksburg,6.5,,,,,1528.3333333333333,,
2012.0,Gainesville,6.5,,,,,1165.0,,
2012.0,Houston,6.5,2909876.25,205711.16666666666,6.633333333333333,3115587.4166666665,1365.0,165983.625,51633.0
2012.0,Huntsville,6.5,,,,,1044.1666666666667,130133.33333333333,
2012.0,Jacksonville,6.5,,,,,1185.25,166164.2857142857,
2012.0,Kerrville,6.5,,,,,1249.1666666666667,218087.5,
2012.0,Killeen,6.5,156331.91666666666,12463.75,7.391666666666666,168795.66666666666,999.75,140532.5,38556.0
2012.0,Kingsville,6.5,,,,,965.5833333333334,,
2012.0,Laredo,6.5,102186.41666666667,7081.5,6.475000000000001,109267.91666666667,1038.9166666666667,155450.0,28131.0
2012.0,Longview,6.5,98441.41666666667,6639.333333333333,6.3,105080.75,1140.6666666666667,157197.91666666666,40886.0
2012.0,Lubbock,6.5,143568.75,8187.166666666667,5.408333333333334,151755.91666666666,1097.6666666666667,121947.875,35834.0
2012.0,Marshall,6.5,,,,,1149.25,162916.66666666666,
2012.0,McAllen,6.5,293510.5833333333,34851.333333333336,10.625000000000002,328361.9166666667,942.0833333333334,,22731.0
2012.0,Midland,6.5,81420.08333333333,3303.4166666666665,3.908333333333333,84723.5,,,107887.0
2012.0,Odessa,6.5,73601.75,3541.75,4.591666666666666,77143.5,,,45883.0
2012.0,Palestine,6.5,,,,,1059.9166666666667,115708.33333333333,
2012.0,Pampa,6.5,,,,,999.0833333333334,,
2012.0,Pecos,6.5,,,,,965.5833333333334,,
2012.0,Plainview,6.5,,,,,941.75,84760.41666666667,
2012.0,San Angelo,6.5,51790.333333333336,2911.1666666666665,5.325,54701.5,1059.25,139183.33333333334,40152.0
2012.0,San Antonio,6.5,988435.5,66030.83333333333,6.266666666666667,1054466.3333333333,1159.4166666666667,162950.20833333334,39146.0
2012.0,Sherman,6.5,55970.833333333336,4115.833333333333,6.858333333333333,60086.666666666664,989.3333333333334,,35430.0
2012.0,Snyder,6.5,,,,,915.5833333333334,,
2012.0,Stephenville,6.5,,,,,1169.5833333333333,164709.125,
2012.0,Sulphur Springs,6.5,,,,,1231.6666666666667,136436.33333333334,
2012.0,Sweetwater,6.5,,,,,976.1666666666666,,
2012.0,Texarkana,6.5,63086.416666666664,4736.75,6.991666666666667,67823.16666666667,987.25,128678.91666666667,33853.0
2012.0,Tyler,6.5,94730.75,7169.666666666667,7.033333333333334,101900.41666666667,1189.1666666666667,174241.66666666666,47107.0
2012.0,Vernon,6.5,,,,,1001.25,,
2012.0,Victoria,6.5,46038.333333333336,2716.0,5.591666666666666,48754.333333333336,,,42497.0
2012.0,Waco,6.5,111438.16666666667,7976.916666666667,6.658333333333334,119415.08333333333,1033.9166666666667,129677.375,33473.0
2012.0,Wichita Falls,6.5,64113.916666666664,4099.0,6.008333333333333,68212.91666666667,886.4166666666666,108900.0,42168.0
2013.0,Abilene,6.5,72512.33333333333,4110.416666666667,5.375,76622.75,971.0833333333334,126687.5,38831.0
2013.0,Alice,6.5,,,,,973.25,,
2013.0,Amarillo,6.5,125607.41666666667,6027.083333333333,4.566666666666666,131634.5,1107.1666666666667,148020.75,40321.0
2013.0,Andrews,6.5,,,,,1088.1666666666667,,
2013.0,Austin,6.5,969783.8333333334,52535.0,5.125,1022318.8333333334,1482.1666666666667,246825.08333333334,46241.0
2013.0,Beaumont,6.5,161983.5,18577.166666666668,10.275,180560.66666666666,1000.75,130541.66666666667,36847.0
2013.0,Big Spring,6.5,,,,,1013.0,130695.83333333333,
2013.0,Brenham,6.5,,,,,1320.75,211159.16666666666,
2013.0,Brownsville,6.5,150952.08333333334,16558.166666666668,9.875000000000002,167510.25,854.6666666666666,176108.33333333334,24774.0
2013.0,Brownwood,6.5,,,,,916.5833333333334,119445.83333333333,
2013.0,College Station,6.5,112076.25,5988.25,5.075,118064.5,1335.75,167041.66666666666,33144.0
2013.0,Corpus Christi,6.5,196486.41666666666,13059.083333333334,6.233333333333333,209545.5,1318.5,177210.625,39790.0
2013.0,Corsicana,6.5,,,,,962.4166666666666,146354.16666666666,
2013.0,Dallas,6.5,3275413.3333333335,210591.08333333334,6.041666666666665,3486004.4166666665,1375.5833333333333,200935.0,46615.0
2013.0,Del Rio,6.5,,,,,1059.25,150933.33333333334,
2013.0,Dumas,6.5,,,,,1006.4166666666666,,
2013.0,Eagle Pass,6.5,,,,,948.8333333333334,,
2013.0,El Campo,6.5,,,,,1141.0,,
2013.0,El Paso,6.5,322059.0,27401.0,7.849999999999999,349460.0,1007.5833333333334,149750.83333333334,29701.0
2013.0,Fredericksburg,6.5,,,,,1579.6666666666667,,
2013.0,Gainesville,6.5,,,,,1187.5833333333333,219665.0,
2013.0,Houston,6.5,3000651.3333333335,190496.16666666666,5.966666666666666,3191147.5,1412.0833333333333,203184.75,50910.0
2013.0,Huntsville,6.5,,,,,1167.0,140350.0,
2013.0,Jacksonville,6.5,,,,,1132.9166666666667,137341.66666666666,
2013.0,Kerrville,6.5,,,,,1244.75,228154.58333333334,
2013.0,Killeen,6.5,158353.91666666666,11739.75,6.908333333333332,170093.66666666666,1036.5833333333333,147401.83333333334,37862.0
2013.0,Kingsville,6.5,,,,,1009.0,,
2013.0,Laredo,6.5,103929.83333333333,6722.666666666667,6.066666666666666,110652.5,1087.0,152057.5,28068.0
2013.0,Longview,6.5,98343.66666666667,6317.333333333333,6.033333333333334,104661.0,993.1666666666666,158450.0,40763.0
2013.0,Lubbock,6.5,145945.08333333334,7546.25,4.908333333333334,153491.33333333334,1139.1666666666667,141291.66666666666,36474.0
2013.0,Marshall,6.5,,,,,1178.5,170154.16666666666,
2013.0,McAllen,6.5,297970.9166666667,34066.333333333336,10.249999999999998,332037.25,1022.5833333333334,,22986.0
2013.0,Midland,6.5,85630.66666666667,3231.9166666666665,3.625,88862.58333333333,,,111464.0
2013.0,Odessa,6.5,75577.41666666667,3387.3333333333335,4.275,78964.75,,,45650.0
2013.0,Palestine,6.5,,,,,1105.1666666666667,124370.83333333333,
2013.0,Pampa,6.5,,,,,1025.5,,
2013.0,Pecos,6.5,,,,,985.6666666666666,,
2013.0,Plainview,6.5,,,,,963.3333333333334,103160.41666666667,
2013.0,San Angelo,6.5,52445.916666666664,2814.75,5.091666666666667,55260.666666666664,1141.8333333333333,174268.75,40779.0
2013.0,San Antonio,6.5,1013858.0,61738.666666666664,5.733333333333333,1075596.6666666667,1191.75,197335.08333333334,39915.0
2013.0,Sherman,6.5,56926.0,3764.9166666666665,6.216666666666666,60690.916666666664,1025.1666666666667,,35988.0
2013.0,Snyder,6.5,,,,,936.75,,
2013.0,Stephenville,6.5,,,,,1172.25,177933.33333333334,
2013.0,Sulphur Springs,6.5,,,,,1275.25,139977.08333333334,
2013.0,Sweetwater,6.5,,,,,1006.9166666666666,,
2013.0,Texarkana,6.5,60889.416666666664,4758.75,7.241666666666666,65648.16666666667,839.5,130208.33333333333,32741.0
2013.0,Tyler,6.5,95324.83333333333,6610.166666666667,6.491666666666667,101935.0,1122.6666666666667,173339.875,48098.0
2013.0,Vernon,6.5,,,,,1048.4166666666667,,
2013.0,Victoria,6.5,46905.75,2607.75,5.258333333333334,49513.5,,,44137.0
2013.0,Waco,6.5,111962.33333333333,7365.5,6.166666666666667,119327.83333333333,1031.0833333333333,138949.04166666666,33921.0
2013.0,Wichita Falls,6.5,63056.083333333336,3839.5,5.733333333333333,66895.58333333333,918.8333333333334,109758.33333333333,42296.0
2014.0,Abilene,6.5,72768.75,3293.75,4.341666666666667,76062.5,1004.8333333333334,136704.16666666666,41330.0
2014.0,Alice,6.5,,,,,1026.25,,
2014.0,Amarillo,6.5,125970.41666666667,4798.833333333333,3.6666666666666665,130769.25,1185.3333333333333,160215.75,42264.0
2014.0,Andrews,6.5,,,,,1110.6666666666667,,
2014.0,Austin,6.5,1003511.5,44104.333333333336,4.216666666666666,1047615.8333333334,1592.1666666666667,289297.9583333333,49001.0
2014.0,Beaumont,6.5,164751.66666666666,14191.5,7.933333333333334,178943.16666666666,1047.9166666666667,135075.0,39827.0
2014.0,Big Spring,6.5,,,,,1020.5833333333334,141012.45833333334,
2014.0,Brenham,6.5,,,,,1323.75,225560.16666666666,
2014.0,Brownsville,6.5,152511.83333333334,13855.416666666666,8.316666666666666,166367.25,877.5833333333334,171860.58333333334,25615.0
2014.0,Brownwood,6.5,,,,,921.9166666666666,130432.5,
2014.0,College Station,6.5,114241.75,4906.0,4.108333333333333,119147.75,1377.75,182350.0,34856.0
2014.0,Corpus Christi,6.5,198032.33333333334,11064.5,5.283333333333334,209096.83333333334,1380.5833333333333,197850.75,41617.0
2014.0,Corsicana,6.5,,,,,1010.1666666666666,147687.08333333334,
2014.0,Dallas,6.5,3357294.0,177405.16666666666,5.0249999999999995,3534699.1666666665,1424.4166666666667,223374.41666666666,49362.0
2014.0,Del Rio,6.5,,,,,1068.25,157800.0,
2014.0,Dumas,6.5,,,,,1020.0833333333334,,
2014.0,Eagle Pass,6.5,,,,,1034.1666666666667,155037.5,
2014.0,El Campo,6.5,,,,,1177.9166666666667,,
2014.0,El Paso,6.5,323608.3333333333,22255.333333333332,6.441666666666666,345863.6666666667,1024.3333333333333,154466.58333333334,31081.0
2014.0,Fredericksburg,6.5,,,,,1580.0833333333333,,
2014.0,Gainesville,6.5,,,,,1200.0,237498.70833333334,
2014.0,Houston,6.5,3078909.8333333335,160193.25,4.941666666666667,3239103.0833333335,1473.6666666666667,241755.16666666666,53660.0
2014.0,Huntsville,6.5,,,,,1139.75,159469.58333333334,
2014.0,Jacksonville,6.5,,,,,1116.4166666666667,162768.5,
2014.0,Kerrville,6.5,,,,,1294.0833333333333,241043.75,
2014.0,Killeen,6.5,158757.58333333334,9829.083333333334,5.816666666666666,168586.66666666666,1018.1666666666666,153366.16666666666,38786.0
2014.0,Kingsville,6.5,,,,,1039.5,,
2014.0,Laredo,6.5,105518.33333333333,5645.083333333333,5.066666666666667,111163.41666666667,1108.0833333333333,154341.66666666666,28655.0
2014.0,Longview,6.5,98809.83333333333,5103.083333333333,4.916666666666667,103912.91666666667,1202.1666666666667,168287.5,42478.0
2014.0,Lubbock,6.5,147283.75,6078.916666666667,3.9583333333333326,153362.66666666666,1154.3333333333333,134025.0,37283.0
2014.0,Marshall,6.5,,,,,1191.0833333333333,179557.04166666666,
2014.0,McAllen,6.5,302922.9166666667,29093.666666666668,8.741666666666665,332016.5833333333,1011.5833333333334,,23658.0
2014.0,Midland,6.5,90908.41666666667,2701.8333333333335,2.9,93610.25,,,118695.0
2014.0,Odessa,6.5,79523.25,2835.9166666666665,3.4500000000000006,82359.16666666667,,,49768.0
2014.0,Palestine,6.5,,,,,1112.4166666666667,133104.16666666666,
2014.0,Pampa,6.5,,,,,1017.3333333333334,120116.66666666667,
2014.0,Pecos,6.5,,,,,987.75,,
2014.0,Plainview,6.5,,,,,950.4166666666666,105149.95833333333,
2014.0,San Angelo,6.5,53241.833333333336,2239.0833333333335,4.05,55480.916666666664,1099.9166666666667,188368.75,43791.0
2014.0,San Antonio,6.5,1038514.75,50461.666666666664,4.625,1088976.4166666667,1233.75,225932.41666666666,42027.0
2014.0,Sherman,6.5,57431.083333333336,2915.9166666666665,4.833333333333333,60347.0,1068.5833333333333,175437.77777777778,37743.0
2014.0,Snyder,6.5,,,,,951.6666666666666,,
2014.0,Stephenville,6.5,,,,,1218.1666666666667,184718.75,
2014.0,Sulphur Springs,6.5,,,,,1311.0,135886.83333333334,
2014.0,Sweetwater,6.5,,,,,1000.1666666666666,,
2014.0,Texarkana,6.5,60347.75,3984.4166666666665,6.191666666666666,64332.166666666664,837.5833333333334,130689.41666666667,33637.0
2014.0,Tyler,6.5,96897.58333333333,5324.25,5.191666666666666,102221.83333333333,1173.75,187620.83333333334,50325.0
2014.0,Vernon,6.5,,,,,1050.3333333333333,,
2014.0,Victoria,6.5,47761.0,2070.1666666666665,4.1499999999999995,49831.166666666664,,,46957.0
2014.0,Waco,6.5,113359.75,6057.666666666667,5.075,119417.41666666667,1103.0,152933.29166666666,35414.0
2014.0,Wichita Falls,6.5,62608.083333333336,3172.0833333333335,4.816666666666666,65780.16666666667,916.9166666666666,112516.66666666667,42147.0
2015.0,Abilene,6.5,72228.83333333333,2915.8333333333335,3.9,75144.66666666667,1049.25,158131.75,41732.0
2015.0,Alice,6.5,,,,,1130.6666666666667,148744.44444444444,
2015.0,Amarillo,6.5,125945.66666666667,4065.3333333333335,3.1250000000000004,130011.0,1203.8333333333333,170030.58333333334,43648.0
2015.0,Andrews,6.5,,,,,1247.5833333333333,246806.66666666666,
2015.0,Austin,6.5,1033714.4166666666,36047.0,3.358333333333333,1069761.4166666667,1696.0833333333333,322068.3333333333,51014.0
2015.0,Beaumont,6.5,164791.5,11841.75,6.708333333333335,176633.25,1134.1666666666667,139697.58333333334,41872.0
2015.0,Big Spring,6.5,,,,,1145.3333333333333,144779.16666666666,
2015.0,Brenham,6.5,,,,,1399.6666666666667,256817.5,
2015.0,Brownsville,6.5,152595.08333333334,11689.916666666666,7.124999999999999,164285.0,893.1666666666666,177316.66666666666,26826.0
2015.0,Brownwood,6.5,,,,,921.0,136787.5,
2015.0,College Station,6.5,116541.08333333333,4275.166666666667,3.5500000000000003,120816.25,1494.5,227693.95833333334,35797.0
2015.0,Corpus Christi,6.5,197047.75,10735.666666666666,5.175,207783.41666666666,1415.25,208872.41666666666,42721.0
2015.0,Corsicana,6.5,,,,,1048.5833333333333,158906.33333333334,
2015.0,Dallas,6.5,3438455.0833333335,145673.25,4.058333333333333,3584128.3333333335,1499.9166666666667,260048.33333333334,51099.0
2015.0,Del Rio,6.5,,,,,1140.3333333333333,175887.5,
2015.0,Dumas,6.5,,,,,1065.0833333333333,,
2015.0,Eagle Pass,6.5,,,,,1127.3333333333333,152166.66666666666,
2015.0,El Campo,6.5,,,,,1244.6666666666667,,
2015.0,El Paso,6.5,326661.9166666667,18022.833333333332,5.233333333333334,344684.75,1050.5833333333333,155337.29166666666,32598.0
2015.0,Fredericksburg,6.5,,,,,1649.6666666666667,374532.0833333333,
2015.0,Gainesville,6.5,,,,,1239.3333333333333,249572.91666666666,
2015.0,Houston,6.5,3103222.5833333335,149917.75,4.6000000000000005,3253140.3333333335,1570.4166666666667,290468.4583333333,54346.0
2015.0,Huntsville,6.5,,,,,1275.5,183131.25,
2015.0,Jacksonville,6.5,,,,,1138.4166666666667,175025.0,
2015.0,Kerrville,6.5,,,,,1357.0833333333333,265537.5,
2015.0,Killeen,6.5,161637.08333333334,7943.25,4.683333333333334,169580.33333333334,1031.0833333333333,160784.25,40237.0
2015.0,Kingsville,6.5,,,,,1112.6666666666667,,
2015.0,Laredo,6.5,107092.91666666667,5329.416666666667,4.741666666666666,112422.33333333333,1182.5833333333333,187666.66666666666,29778.0
2015.0,Longview,6.5,95889.75,5020.833333333333,4.966666666666667,100910.58333333333,1237.3333333333333,173561.5,42118.0
2015.0,Lubbock,6.5,148413.25,5317.0,3.4583333333333335,153730.25,1184.0833333333333,156979.16666666666,38392.0
2015.0,Marshall,6.5,,,,,1218.0833333333333,180687.5,
2015.0,McAllen,6.5,305352.8333333333,26291.25,7.9416666666666655,331644.0833333333,1017.9166666666666,,24579.0
2015.0,Midland,6.5,87899.83333333333,3148.5,3.4583333333333335,91048.33333333333,,,104714.0
2015.0,Odessa,6.5,76196.91666666667,3688.0833333333335,4.625,79885.0,,,45806.0
2015.0,Palestine,6.5,,,,,1111.0833333333333,140950.0,
2015.0,Pampa,6.5,,,,,1086.8333333333333,124112.5,
2015.0,Pecos,6.5,,,,,1027.5,,
2015.0,Plainview,6.5,,,,,981.3333333333334,117243.33333333333,
2015.0,San Angelo,6.5,53024.0,2277.5833333333335,4.125,55301.583333333336,1210.9166666666667,197468.70833333334,44072.0
2015.0,San Antonio,6.5,1057432.0,42051.166666666664,3.8333333333333326,1099483.1666666667,1298.1666666666667,253447.58333333334,43535.0
2015.0,Sherman,6.5,58064.083333333336,2421.3333333333335,4.0,60485.416666666664,1137.25,179815.875,39181.0
2015.0,Snyder,6.5,,,,,981.9166666666666,143750.0,
2015.0,Stephenville,6.5,,,,,1269.8333333333333,209225.0,
2015.0,Sulphur Springs,6.5,,,,,1346.0,151079.5,
2015.0,Sweetwater,6.5,,,,,1043.0,,
2015.0,Texarkana,6.5,61381.75,3251.8333333333335,5.0249999999999995,64633.583333333336,909.5,139791.66666666666,35026.0
2015.0,Tyler,6.5,98085.33333333333,4647.666666666667,4.516666666666667,102733.0,1242.6666666666667,197191.66666666666,50224.0
2015.0,Vernon,6.5,,,,,1079.9166666666667,,
2015.0,Victoria,6.5,47447.25,2060.8333333333335,4.158333333333333,49508.083333333336,,,47005.0
2015.0,Waco,6.5,114046.5,4896.166666666667,4.116666666666666,118942.66666666667,1090.6666666666667,156966.66666666666,36917.0
2015.0,Wichita Falls,6.5,62035.416666666664,2811.5,4.333333333333333,64846.916666666664,936.0,112645.83333333333,42398.0
2016.0,Abilene,6.5,72864.33333333333,2923.75,3.8666666666666667,75788.08333333333,1049.0833333333333,159875.0,
2016.0,Alice,6.5,,,,,1119.0833333333333,145033.33333333334,
2016.0,Amarillo,6.5,127307.58333333333,4087.0,3.1166666666666667,131394.58333333334,1215.4166666666667,185767.5,
2016.0,Andrews,6.5,,,,,1333.9166666666667,207191.66666666666,
2016.0,Austin,6.5,1067775.4166666667,35210.666666666664,3.1999999999999997,1102986.0833333333,1732.3333333333333,330872.0833333333,
2016.0,Beaumont,6.5,165452.58333333334,11831.5,6.666666666666667,177284.08333333334,1126.9166666666667,147135.41666666666,
2016.0,Big Spring,6.5,,,,,1102.0833333333333,154908.33333333334,
2016.0,Brenham,6.5,,,,,1431.6666666666667,296221.9166666667,
2016.0,Brownsville,6.5,155926.16666666666,11825.166666666666,7.033333333333334,167751.33333333334,926.25,174083.75,
2016.0,Brownwood,6.5,,,,,927.1666666666666,136412.5,
2016.0,College Station,6.5,120523.33333333333,4426.083333333333,3.5416666666666665,124949.41666666667,1529.4166666666667,253448.95833333334,
2016.0,Corpus Christi,6.5,200068.08333333334,12176.416666666666,5.733333333333333,212244.5,1378.75,221991.20833333334,
2016.0,Corsicana,6.5,,,,,1187.9166666666667,170186.66666666666,
2016.0,Dallas,6.5,3556842.9166666665,139537.66666666666,3.783333333333333,3696380.5833333335,1563.3333333333333,287238.2916666667,
2016.0,Del Rio,6.5,,,,,1194.75,171854.16666666666,
2016.0,Dumas,6.5,,,,,1102.0,,
2016.0,Eagle Pass,6.5,,,,,1153.25,153412.5,
2016.0,El Campo,6.5,,,,,1281.1666666666667,,
2016.0,El Paso,6.5,334895.25,17299.583333333332,4.908333333333333,352194.8333333333,1016.0,158108.33333333334,
2016.0,Fredericksburg,6.5,,,,,1766.0,415483.3333333333,
2016.0,Gainesville,6.5,,,,,1295.5,262075.0,
2016.0,Houston,6.5,3119977.75,169704.75,5.166666666666667,3289682.5,1594.25,290501.625,
2016.0,Huntsville,6.5,,,,,1264.3333333333333,185425.0,
2016.0,Jacksonville,6.5,,,,,1184.0,202899.91666666666,
2016.0,Kerrville,6.5,,,,,1400.5833333333333,292816.6666666667,
2016.0,Killeen,6.5,165544.83333333334,7661.75,4.441666666666666,173206.58333333334,1029.25,156611.66666666666,
2016.0,Kingsville,6.5,,,,,1124.1666666666667,152382.77272727274,
2016.0,Laredo,6.5,109612.0,5518.416666666667,4.791666666666667,115130.41666666667,1157.1666666666667,175104.58333333334,
2016.0,Longview,6.5,95699.41666666667,5978.25,5.883333333333334,101677.66666666667,1236.0,173912.5,
2016.0,Lubbock,6.5,151303.5,5327.416666666667,3.391666666666666,156630.91666666666,1185.5,182062.08333333334,
2016.0,Marshall,6.5,,,,,1195.1666666666667,169291.66666666666,
2016.0,McAllen,6.5,312150.1666666667,25896.75,7.666666666666667,338046.9166666667,1032.3333333333333,,
2016.0,Midland,6.5,86329.91666666667,3786.1666666666665,4.208333333333334,90116.08333333333,,,
2016.0,Odessa,6.5,74069.91666666667,4775.75,6.050000000000001,78845.66666666667,,,
2016.0,Palestine,6.5,,,,,1167.0833333333333,145366.66666666666,
2016.0,Pampa,6.5,,,,,1060.0,117333.33333333333,
2016.0,Pecos,6.5,,,,,1017.0833333333334,,
2016.0,Plainview,6.5,,,,,967.6666666666666,112470.83333333333,
2016.0,San Angelo,6.5,53809.0,2444.4166666666665,4.35,56253.416666666664,1221.1666666666667,188850.0,
2016.0,San Antonio,6.5,1080807.25,41797.0,3.725,1122604.25,1322.5833333333333,257274.58333333334,
2016.0,Sherman,6.5,59227.083333333336,2297.9166666666665,3.733333333333334,61525.0,1096.75,219185.875,
2016.0,Snyder,6.5,,,,,987.4166666666666,145470.83333333334,
2016.0,Stephenville,6.5,,,,,1291.1666666666667,208850.0,
2016.0,Sulphur Springs,6.5,,,,,1354.3333333333333,165404.16666666666,
2016.0,Sweetwater,6.5,,,,,1029.5833333333333,102105.55555555556,
2016.0,Texarkana,6.5,62255.083333333336,2956.0833333333335,4.541666666666667,65211.166666666664,927.6666666666666,137873.58333333334,
2016.0,Tyler,6.5,99956.08333333333,4660.166666666667,4.441666666666666,104616.25,1250.0,218266.45833333334,
2016.0,Vernon,6.5,,,,,1076.0,,
2016.0,Victoria,6.5,47928.083333333336,2520.3333333333335,4.991666666666667,50448.416666666664,,,
2016.0,Waco,6.5,116284.08333333333,4829.333333333333,3.983333333333334,121113.41666666667,1155.0,164978.33333333334,
2016.0,Wichita Falls,6.5,61906.916666666664,2817.6666666666665,4.374999999999999,64724.583333333336,917.0,111487.5,
2017.0,Abilene,5.2631578947368425,71511.77777777778,2976.3333333333335,3.988888888888889,74488.11111111111,1047.8,159315.0,
2017.0,Alice,5.5,,,,,1094.0,141915.0,
2017.0,Amarillo,5.2631578947368425,128256.55555555556,4227.888888888889,3.1777777777777776,132484.44444444444,1196.2,189461.45,
2017.0,Andrews,5.5,,,,,1279.6,206890.0,
2017.0,Austin,5.2631578947368425,1095508.4444444445,37598.333333333336,3.322222222222222,1133106.7777777778,1718.9,337965.65,
2017.0,Beaumont,5.2631578947368425,160669.77777777778,13050.888888888889,7.522222222222222,173720.66666666666,1158.6,163752.8,
2017.0,Big Spring,5.5,,,,,1058.6,150275.0,
2017.0,Brenham,5.5,,,,,1425.4,288195.0,
2017.0,Brownsville,5.2631578947368425,155236.11111111112,12481.555555555555,7.444444444444445,167717.66666666666,904.8,176155.0,
2017.0,Brownwood,5.5,,,,,920.7,143419.9,
2017.0,College Station,5.2631578947368425,123703.55555555556,4405.333333333333,3.4333333333333336,128108.88888888889,1501.4,286190.0,
2017.0,Corpus Christi,5.2631578947368425,196026.11111111112,12780.666666666666,6.122222222222223,208806.77777777778,1345.5,222164.95,
2017.0,Corsicana,5.5,,,,,1184.2,157154.95,
2017.0,Dallas,5.2631578947368425,3627234.3333333335,146565.22222222222,3.8777777777777778,3773799.5555555555,1605.6,314402.55,
2017.0,Del Rio,5.5,,,,,1187.5,170190.0,
2017.0,Dumas,5.5,,,,,1049.5,,
2017.0,Eagle Pass,5.5,,,,,1141.5,147995.0,
2017.0,El Campo,5.5,,,,,1282.1,,
2017.0,El Paso,5.2631578947368425,340471.3333333333,17449.333333333332,4.866666666666666,357920.6666666667,993.6,160615.0,
2017.0,Fredericksburg,5.5,,,,,1712.3,464275.0,
2017.0,Gainesville,5.5,,,,,1307.6,283969.5,
2017.0,Houston,5.2631578947368425,3141206.6666666665,175890.88888888888,5.3,3317097.5555555555,1559.0,289846.9,
2017.0,Huntsville,5.5,,,,,1272.0,194610.0,
2017.0,Jacksonville,5.5,,,,,1131.6,218316.25,
2017.0,Kerrville,5.5,,,,,1409.7,319380.0,
2017.0,Killeen,5.2631578947368425,170782.33333333334,7826.0,4.377777777777776,178608.33333333334,1037.9,164918.75,
2017.0,Kingsville,5.5,,,,,1096.1,134710.0,
