id,alcohol_content,bonus_reward_miles,bonus_reward_miles_ends_on,clearance_sale_savings_in_cents,description,has_bonus_reward_miles,has_clearance_sale,has_limited_time_offer,has_value_added_promotion,image_thumb_url,image_url,inventory_count,inventory_price_in_cents,inventory_volume_in_milliliters,is_dead,is_discontinued,is_kosher,is_ocb,is_seasonal,is_vqa,limited_time_offer_ends_on,limited_time_offer_savings_in_cents,name,origin,package,package_unit_type,package_unit_volume_in_milliliters,price_in_cents,price_per_liter_in_cents,price_per_liter_of_alcohol_in_cents,primary_category,producer_name,product_no,regular_price_in_cents,released_on,secondary_category,serving_suggestion,stock_type,style,sugar_content,sugar_in_grams_per_liter,tags,tasting_note,tertiary_category,total_package_units,updated_at,value_added_promotion_description,varietal,volume_in_milliliters
491225,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/491225/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/491225/images/full.jpeg,16310,5056100,7714630,False,False,False,False,False,False,,0,Jack Daniel's Country Cocktails Jack Apple,"USA, Kentucky",473 mL can,can,473,310,655,1310,Ready-to-Drink/Coolers,Brown-Forman Louisville Operations,491225,310,,Coolers,,LCBO,,,,jack daniel's daniels country cocktails apple ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers usa kentucky brown forman brown-forman brownforman louisville operations can,,,1,2017-11-30T14:28:14.058Z,,,473
437228,530,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/437228/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/437228/images/full.jpeg,16295,4888500,7707535,False,False,False,True,False,False,,0,Side Launch Dark Lager,"Canada, Ontario",473 mL can,can,473,300,634,1196,Beer,Side Launch Brewing,437228,300,2017-01-24,Lager,Pair with roast beef or rich stews.,LCBO,Medium & Roasted,,,side launch dark lager beer canada ontario brewing can,"Dark lagers provide rich malty flavours on a refreshing palate. Pouring mahogany with a medium head that has good retention; the nose and palate offer aromas and flavours reminiscent of roast coffee bean, chocolate and red berries; average carbonation and light bitterness create balance and highlight the fruit character.",Dark Lager,1,2017-11-30T14:37:01.876Z,,Munich Dunkel,473
53082,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/53082/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/53082/images/full.jpeg,4400,25982000,7700000,False,False,False,False,False,False,,0,Alberta Pure Vodka,"Canada, Region Not Specified",1750 mL bottle,bottle,1750,5905,3374,843,Spirits,"Carrington Distillers Ltd.,",53082,5905,,Vodka,,LCBO,Clean & Classic,,,alberta pure vodka spirits canada region not specified carrington distillers ltd bottle,,Unflavoured Vodka,1,2017-11-30T14:16:36.190Z,,Blend Of Grains,1750
449520,550,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/449520/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/449520/images/full.jpeg,16279,3418590,7699967,False,False,False,False,False,False,,0,Labatt Blue Ice,"Canada, Ontario",473 mL can,can,473,210,443,807,Beer,Labatt Breweries Ontario,449520,210,,Lager,,LCBO,Light & Malty,,,labatt blue ice beer lager canada ontario breweries can,,Pale Lager,1,2017-11-30T14:29:45.648Z,,Pale Lager,473
216937,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/216937/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/216937/images/full.jpeg,6750,27337500,7695000,False,False,False,False,False,False,,0,Skyy Vodka,"USA, Region Not Specified",1140 mL bottle,bottle,1140,4050,3552,888,Spirits,Forty Creek Distillery,216937,4050,2017-03-17,Vodka,SKYY SPA MARTINI  2 oz. SKYY Vodka Fresh cucumber Fresh mint Splash of simple syrup  Muddle cucumber & mint with syrup. Add SKYY Vodka and shake with ice.  Strain into a chilled martini glass.  Garnish with a fresh mint sprig and cucumber slice.,LCBO,Bold & Spicy,,,skyy vodka spirits usa region not specified forty creek distillery bottle,"Created to be the cleanest and purest vodka around, this is quadruple distilled and triple filtered. Clear in the glass, with a delicate bouquet of citrus, anise, and coriander. The palate offers a creamy body with smooth texture and a hint of pepper on the finish. The freshness is ideal for using in martinis.",Unflavoured Vodka,1,2017-11-30T14:37:13.335Z,,Grain,1140
908632,400,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/908632/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/908632/images/full.jpeg,3754,4598650,7680684,False,False,False,False,False,False,,0,Bud Light,"Canada, Ontario",6x341 mL bottle,bottle,341,1225,598,1496,Beer,Labatt Breweries Ontario,908632,1225,,Lager,,LCBO,Light & Malty,,,bud light beer lager canada ontario labatt breweries bottle,,Light Lager,6,2017-11-30T14:19:12.462Z,,Light Lager,2046
59311,1450,0,,0,"Zinfully delicious Cali Zinfandel that features all you're looking for in the state's classic variety. The aromas suggest hickory smoke, black cherry, vanilla and spice cupboard. A rich, fruity wine perfect for steaks or meat-based pasta dishes.",False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/59311/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/59311/images/full.jpeg,10238,26567610,7678500,False,False,False,False,False,False,,0,Michael David 7 Deadly Zins Old Vine Zinfandel,"USA, California",750 mL bottle,bottle,750,2595,3460,2386,Wine,Michael David Winery,59311,2595,2017-04-03,Red Wine,,VINTAGES,Full-bodied & Smooth,D - Dry,9,michael david 7 deadly zins old vine zinfandel wine red usa california winery bottle,"Zinfully delicious Cali Zinfandel that features all you're looking for in the state's classic variety. The aromas suggest hickory smoke, black cherry, vanilla and spice cupboard. A rich, fruity wine perfect for steaks or meat-based pasta dishes.",,1,2017-11-30T14:31:49.772Z,,Zinfandel Blend,750
516765,1370,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/516765/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/516765/images/full.jpeg,10237,17402900,7677750,False,False,False,False,False,False,,0,Jean-Pierre Moueix 2015,"France, Bordeaux",750 mL bottle,bottle,750,1700,2266,1654,Wine,Jean Pierre Moueix,516765,1700,2017-10-28,Red Wine,,VINTAGES,Full-bodied & Smooth,XD - Extra Dry,3,jean pierre jean-pierre jeanpierre moueix 2015 wine red france bordeaux bottle,"No rough edges, all smooth sailing. A plummy (skins, juice and flesh) red of brambly, dark berry fruit perfume and subtle clove-like oak character. The palate is sweet fruit cupped in silty, cedary tannin, finishing succulent and faintly twiggy. It's a beautiful drink in its simplicity and clarity. A no brainer for long lunches and sipping fireside. Drink: 2017-2028. Score - 90. (Mike Bennie, winefront.com.au, June 2017)",,1,2017-11-30T14:28:37.844Z,,Merlot Blend,750
183061,1050,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/183061/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/183061/images/full.jpeg,10227,15289365,7670250,False,False,False,False,False,True,,0,Megalomaniac Homegrown Riesling VQA,"Canada, Ontario",750 mL bottle,bottle,750,1495,1993,1898,Wine,John Howard Cellars of Distinction,183061,1495,,White Wine,,LCBO,Aromatic & Flavourful,M - Medium,29,megalomaniac homegrown riesling vqa wine white canada ontario john howard cellars of distinction bottle,,,1,2017-11-30T14:31:41.250Z,,Riesling,750
207662,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/207662/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/207662/images/full.jpeg,6723,26858385,7664220,False,False,False,False,False,False,,0,Ballantine's Finest Blended Malt Scotch Whisky,"United Kingdom, Scotland",1140 mL bottle,bottle,1140,3995,3504,876,Spirits,Hiram Walker & Sons Ltd.,207662,3995,,Whisky/Whiskey,,LCBO,Subtle & Fruity,,,ballantine's ballantines finest blended malt scotch whisky spirits whiskywhiskey united kingdom scotland hiram walker sons ltd bottle,,Scotch Whisky Blends,1,2017-11-30T14:17:41.405Z,,Scotland Blend,1140
605931,4000,0,,0,,False,False,False,True,https://dx5vpyka4lqst.cloudfront.net/products/605931/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/605931/images/full.jpeg,6696,27018360,7633440,False,False,False,False,False,False,,0,Grant's Family Reserve Scotch Whisky,"United Kingdom, Scotland",1140 mL bottle,bottle,1140,4035,3539,884,Spirits,Wm. Grant & Sons Ltd,605931,4035,,Whisky/Whiskey,,LCBO,Subtle & Sweet,,,grant's grants family reserve scotch whisky spirits whiskywhiskey united kingdom scotland wm grant sons ltd bottle,,Scotch Whisky Blends,1,2017-11-30T14:26:38.602Z,50ml Grant's Sherry Cask,Scotland Blend,1140
984997,1300,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/984997/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/984997/images/full.jpeg,10175,18264125,7631250,False,False,False,False,False,False,,0,Tedeschi Capitel Nicalo 2015,"Italy, Venezie",750 mL bottle,bottle,750,1795,2393,1841,Wine,Agricola Fratelli Tedeschi SRL,984997,1795,2017-11-11,Red Wine,,VINTAGES,Medium-bodied & Fruity,XD - Extra Dry,4,tedeschi capitel nicalo 2015 wine red italy venezie agricola fratelli srl bottle,"This offers good flavour intensity, complexity and depth for the money, set in [a] mid-weight, juicy yet smooth frame. Expect lifted sour cherry, raisin/mincemeat pie, spice and leathery notes. Lots of energy, and some meaty funk here. This should drink very well and affordably over a long family-style Italian meal.  Score - 89. (David Lawrason, winealign.com, June 21, 2017)",,1,2017-11-30T14:38:39.956Z,,Corvina Blend,750
696773,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/696773/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/696773/images/full.jpeg,15260,3204600,7630000,False,False,False,False,False,False,,0,Faxe Amber Lager,"Denmark, Region Not Specified",500 mL can,can,500,210,420,840,Beer,Brewery Group Denmark A / S,696773,210,,Lager,,LCBO,Medium & Malty,,,faxe amber lager beer denmark region not specified brewery group a s can,,Pale Lager,1,2017-11-30T14:24:56.754Z,,European Lager,500
273110,600,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/273110/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/273110/images/full.jpeg,16128,4757760,7628544,False,False,False,False,False,False,,0,Canadian Club & Ginger Ale,"Canada, Region Not Specified",473 mL can,can,473,295,623,1039,Ready-to-Drink/Coolers,Canadian Club Whisky Company,273110,295,,Coolers,,LCBO,,,,canadian club ginger ale ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers canada region not specified whisky company can,,Classic,1,2017-11-30T14:19:39.646Z,,Sweet,473
279521,1300,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/279521/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/279521/images/full.jpeg,10171,12662895,7628250,False,False,False,False,False,True,2017-12-31,150,Red House Wine Co. Baco Cabernet Sauvignon VQA,"Canada, Ontario",750 mL bottle,bottle,750,1245,1660,1276,Wine,House Wine Co.,279521,1395,,Red Wine,,LCBO,Medium-bodied & Fruity,D - Dry,16,red house wine co baco cabernet sauvignon vqa canada ontario bottle,,,1,2017-11-30T14:35:12.005Z,,Blend,750
491829,3500,0,,0,,False,False,True,False,,,6689,22040255,7625460,False,False,False,False,False,False,2017-12-31,400,Southern Comfort,"Canada, Quebec",1140 mL bottle,bottle,1140,3295,2890,825,Spirits,Sazarac Company Inc,491829,3695,2017-10-27,Liqueur/Liquor,Serve over ice or in cocktails.,LCBO,,,,southern comfort spirits liqueurliquor canada quebec sazarac company inc bottle,"Peach and apricot with light citrus note combined with whiskey flavours with hints of caramel, toasted wood and vanilla, a touch of warm spice, including cinnamon to finish.",,1,2017-11-30T14:37:39.204Z,,,1140
193821,1200,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/193821/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/193821/images/full.jpeg,5080,7594600,7620000,False,False,False,False,False,False,,0,Domaine D'Or Superieur White,"Canada, Region Not Specified",1500 mL bottle,bottle,1500,1495,996,830,Wine,Andrew Peller Limited,193821,1495,,White Wine,,LCBO,Off-dry & Fruity,D - Dry,17,domaine d'or dor superieur white wine canada region not specified andrew peller limited bottle,,,1,2017-11-30T14:23:26.134Z,,Blend,1500
122390,1300,5,2017-12-30,0,,True,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/122390/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/122390/images/full.jpeg,10128,10583760,7596000,False,False,False,False,False,False,,0,The Beachhouse Sauvignon Blanc,"South Africa, Western Cape",750 mL bottle,bottle,750,1045,1393,1071,Wine,Dgb Ltd.,122390,1045,,White Wine,,LCBO,Light & Crisp,XD - Extra Dry,6,the beachhouse sauvignon blanc wine white south africa western cape dgb ltd bottle,,,1,2017-11-30T14:38:58.620Z,,Sauvignon Blanc,750
99408,1350,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/99408/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/99408/images/full.jpeg,10126,13416950,7594500,False,False,False,False,False,False,,0,Woodbridge by Robert Mondavi Chardonnay,"USA, Region Not Specified",750 mL bottle,bottle,750,1325,1766,1308,Wine,Robert Mondavi Winery,99408,1325,,White Wine,,LCBO,Aromatic & Flavourful,XD - Extra Dry,6,woodbridge by robert mondavi chardonnay wine white usa region not specified winery bottle,,,1,2017-11-30T14:41:08.387Z,,Chardonnay,750
692285,400,0,,0,,False,False,False,False,,,795,3414525,7590660,False,False,False,False,False,False,,0,Coors Light,"Canada, Ontario",28x341 mL bottle,bottle,341,4295,449,1124,Beer,Molson's Brewery of Canada Limited,692285,4295,,Lager,,LCBO,Light & Malty,,,coors light beer lager canada ontario molson's molsons brewery of limited bottle,,Light Lager,28,2017-11-30T14:22:16.122Z,,Light Lager,9548
272393,1400,10,2017-12-30,0,,True,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/272393/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/272393/images/full.jpeg,10115,16133425,7586250,False,False,False,False,False,False,,0,Smoking Loon Old Vine Zinfandel,"USA, California",750 mL bottle,bottle,750,1595,2126,1519,Wine,Don Sebastiani & Sons,272393,1595,,Red Wine,,LCBO,Full-bodied & Smooth,XD - Extra Dry,6,smoking loon old vine zinfandel wine red usa california don sebastiani sons bottle,,,1,2017-11-30T14:37:27.249Z,,Zinfandel,750
230821,1350,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/230821/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/230821/images/full.jpeg,10091,14076945,7568250,False,False,False,False,False,False,2017-12-31,200,Cupcake Chardonnay,"USA, California",750 mL bottle,bottle,750,1395,1860,1377,Wine,Cupcake Vineyards,230821,1595,,White Wine,,LCBO,Full-bodied & Rich,XD - Extra Dry,2,cupcake chardonnay wine white usa california vineyards bottle,,,1,2017-11-30T14:22:43.185Z,,Chardonnay,750
456202,1000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/456202/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/456202/images/full.jpeg,15132,5371860,7566000,False,False,False,False,False,False,,0,Crest Super Lager,"United Kingdom, England",500 mL can,can,500,355,710,710,Beer,Marston's Brewery,456202,355,,Lager,,LCBO,Full & Malty,,,crest super lager beer united kingdom england marston's marstons brewery can,,Pale Lager,1,2017-11-30T14:22:35.395Z,,European Lager,500
538231,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/538231/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/538231/images/full.jpeg,10081,5998195,7560750,False,False,False,False,False,False,,0,Mill St 100Th Meridian Christmas Bottle,"Canada, Ontario",750 mL bottle,bottle,750,595,793,1586,Beer,Trillium Beverage Inc.,538231,595,,Lager,,LCBO,,,,mill st 100th meridian christmas bottle beer lager canada ontario trillium beverage inc,,Amber Lager,1,2017-11-30T14:31:57.908Z,,,750
56622,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/56622/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/56622/images/full.jpeg,4319,26324305,7558250,False,False,False,False,False,False,,0,Beefeater London Dry Gin,"United Kingdom, England",1750 mL bottle,bottle,1750,6095,3482,870,Spirits,James Burrough Ltd.,56622,6095,2017-04-21,Gin,"The bold flavours are the ideal match for a London Spritz  1 oz. Beefeater London dry ½ oz. Aperol 1½oz. tonic water 2½ oz. Prosecco  To a goblet or large wine glass add all the ingredients, fill with ice and garnish with an orange wheel.",LCBO,Medium & Citrus,,,beefeater london dry gin spirits united kingdom england james burrough ltd bottle,Produced from a unique recipe right in the heart of London since 1863. It has stood the test of time and is regarded as one of the world's most awarded gins. Dominated by strong juniper character and vibrant citrus notes with a smooth palate that is authentic to London dry gin.,,1,2017-11-30T14:18:05.079Z,,,1750
367151,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/367151/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/367151/images/full.jpeg,17157,5404455,7549080,False,False,False,False,True,False,,0,Mill Street Vanilla Porter,"Canada, Ontario",440 mL can,can,440,315,715,1431,Beer,Trillium Beverage Inc.,367151,315,,Ale,,LCBO,Full & Roasted,,,mill street vanilla porter beer ale canada ontario trillium beverage inc can,,Porter,1,2017-11-30T14:32:00.824Z,,Porter,440
57893,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/57893/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/57893/images/full.jpeg,4311,25456455,7544250,False,False,False,False,False,False,,0,Lamb's Palm Breeze Rum,"Canada, Region Not Specified",1750 mL bottle,bottle,1750,5905,3374,843,Spirits,Corby Spirit and Wine Limited,57893,5905,,Rum,,LCBO,Medium & Sweet,,,lamb's lambs palm breeze rum spirits canada region not specified corby spirit and wine limited bottle,,Amber,1,2017-11-30T14:29:56.101Z,,Amber Rum,1750
935,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/935/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/935/images/full.jpeg,10055,26394375,7541250,False,False,False,False,False,False,,0,Captain Morgan White Rum,"Caribbean, Region Not Specified",750 mL bottle,bottle,750,2625,3500,875,Spirits,Schenley / Diageo,935,2625,,Rum,,LCBO,Subtle & Sweet,,,captain morgan white rum spirits caribbean region not specified schenley diageo bottle,,White,1,2017-11-30T14:19:51.543Z,,White Rum,750
272807,400,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/272807/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/272807/images/full.jpeg,15055,5720900,7527500,False,False,False,False,False,False,,0,Crabbies Original Alcoholic Ginger Beer,"United Kingdom, Scotland",500 mL bottle,bottle,500,380,760,1900,Ready-to-Drink/Coolers,Halewood International,272807,380,,Coolers,,LCBO,Bold & Spicy,,85,crabbies original alcoholic ginger beer ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers united kingdom scotland halewood international bottle,,Spicy,1,2017-11-30T14:22:28.814Z,,Lightly Sweet,500
210047,1450,0,,0,"Columbia Crest has risen from strength to strength since emerging in 1983, and Vintages customers have fallen in love with this focused and appealing Cab. Smooth, generous and fruity with chocolate and coffee notes. Try with coffee-and-porter-braised brisket.",False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/210047/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/210047/images/full.jpeg,10011,19971945,7508250,False,False,False,False,False,False,,0,Columbia Crest H3 Cabernet Sauvignon,"USA, Washington",750 mL bottle,bottle,750,1995,2660,1834,Wine,Ste. Michelle Wine Estates,210047,1995,2017-04-03,Red Wine,,VINTAGES,Full-bodied & Smooth,D - Dry,7,columbia crest h3 cabernet sauvignon wine red usa washington ste michelle estates bottle,"Columbia Crest has risen from strength to strength since emerging in 1983, and Vintages customers have fallen in love with this focused and appealing Cab. Smooth, generous and fruity with chocolate and coffee notes. Try with coffee-and-porter-braised brisket.",,1,2017-11-30T14:22:04.633Z,,Cabernet Sauvignon,750
447623,550,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/447623/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/447623/images/full.jpeg,16384,4833280,7503872,False,False,False,False,False,False,,0,Mott's Clamato Caesar Lime,"USA, New York",458 mL can,can,458,295,644,1171,Ready-to-Drink/Coolers,Mott's Canada,447623,295,,Coolers,,LCBO,,,,mott's motts clamato caesar lime ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers usa new york canada can,,,1,2017-11-30T14:32:30.743Z,,,458
201715,520,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/201715/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/201715/images/full.jpeg,14978,5242300,7489000,False,False,False,False,False,False,,0,Erdinger Weissbier,"Germany, Region Not Specified",500 mL bottle,bottle,500,350,700,1346,Beer,Erdinger Weissbrau,201715,350,,Ale,,LCBO,Light & Spicy,,,erdinger weissbier beer ale germany region not specified weissbrau bottle,,Wheat & Rye,1,2017-11-30T14:24:33.753Z,,Weizen,500
107193,1300,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/107193/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/107193/images/full.jpeg,4987,7455565,7480500,False,False,False,False,False,False,,0,Gray Fox Chardonnay,"USA, California",1500 mL bottle,bottle,1500,1495,996,766,Wine,The Wine Group,107193,1495,,White Wine,,LCBO,Light & Crisp,D - Dry,9,gray fox chardonnay wine white usa california the group bottle,,,1,2017-11-30T14:26:41.500Z,,Chardonnay,1500
497701,500,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/497701/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/497701/images/full.jpeg,15809,3873205,7477657,False,False,False,False,False,False,2017-12-31,15,Trailer Park Boys Freedom 35 Lager,"Canada, Ontario",473 mL can,can,473,245,517,1035,Beer,North American Craft Agency,497701,260,2017-05-18,Lager,"Serve with breaded chicken, nachos or grilled sausages.",LCBO,Light & Malty,,,trailer park boys freedom 35 lager beer canada ontario north american craft agency can,"Canada's notorious trailer park trio launches an easy-drinking lager. Citrus, nutty and roasted grain notes on the nose, followed by light malty flavours, with hints of honey, citrus and resiny hops. Light bitterness on a cleansing finish.",Pale Lager,1,2017-11-30T14:39:35.265Z,,Pale Lager,473
137117,4000,0,,0,,False,False,True,False,https://dx5vpyka4lqst.cloudfront.net/products/137117/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/137117/images/full.jpeg,9964,26155500,7473000,False,False,False,False,False,False,2017-12-31,150,Russian Standard Vodka,"Russia, Region Not Specified",750 mL bottle,bottle,750,2625,3500,875,Spirits,Russian Standard Vodka,137117,2775,,Vodka,,LCBO,Clean & Fruity,,,russian standard vodka spirits russia region not specified bottle,,Unflavoured Vodka,1,2017-11-30T14:36:04.019Z,,Wheat,750
80127,4600,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/80127/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/80127/images/full.jpeg,9960,30876000,7470000,False,False,False,False,False,False,,0,Sailor Jerry Spiced Rum,"USA, New Jersey",750 mL bottle,bottle,750,3100,4133,898,Spirits,William Grant & Sons Inc.,80127,3100,,Rum,,LCBO,Medium & Spicy,,,sailor jerry spiced rum spirits usa new jersey william grant sons inc bottle,,Spiced,1,2017-11-30T14:36:10.544Z,,Spiced Rum,750
260133,600,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/260133/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/260133/images/full.jpeg,9952,8210400,7464000,False,False,False,False,False,False,,0,Arbor Mist White Pear Pinot Grigio,"USA, New York",750 mL bottle,bottle,750,825,1100,1833,Wine,Canandaigua Wine Company Inc.,260133,825,,Specialty Wines,,LCBO,Crisp & Orchard Fruit,S - Sweet,85,arbor mist white pear pinot grigio wine specialty wines usa new york canandaigua company inc bottle,,Flavoured Wine,1,2017-11-30T14:17:08.696Z,,Flavoured Wine,750
25999,3500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/25999/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/25999/images/full.jpeg,6544,27942880,7460160,False,False,False,False,False,False,,0,Jagermeister,"Germany, Region Not Specified",1140 mL bottle,bottle,1140,4270,3745,1070,Spirits,Mast-Jagermeister Ag,25999,4270,,Liqueur/Liquor,,LCBO,Warm & Herbal,,,jagermeister spirits liqueurliquor germany region not specified mast mast-jagermeister mastjagermeister ag bottle,,Bitters/Herbs,1,2017-11-30T14:28:26.816Z,,,1140
460881,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/460881/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/460881/images/full.jpeg,2627,3139265,7455426,False,False,False,False,False,False,,0,Old Vienna Lager,"Canada, Ontario",6x473 mL can,can,473,1195,421,842,Beer,Molson's Brewery of Canada Limited,460881,1195,,Lager,,LCBO,,,,old vienna lager beer canada ontario molson's molsons brewery of limited can,,Pale Lager,6,2017-11-30T14:33:18.639Z,,North American Lager,2838
231571,4000,15,2017-12-30,0,,True,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/231571/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/231571/images/full.jpeg,4251,25102155,7439250,False,False,False,False,False,False,,0,Seagrams 83 Whisky,"Canada, Region Not Specified",1750 mL bottle,bottle,1750,5905,3374,843,Spirits,Schenley / Diageo,231571,5905,,Whisky/Whiskey,,LCBO,Subtle & Sweet,,,seagrams 83 whisky spirits whiskywhiskey canada region not specified schenley diageo bottle,,Canadian Whisky,1,2017-11-30T14:36:48.986Z,,Canada,1750
4606,500,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/4606/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/4606/images/full.jpeg,6886,8917370,7436880,False,False,False,False,False,False,,0,Vodka Mudshake French Vanilla,"New Zealand, Region Not Specified",4x270 mL bottle,bottle,270,1295,1199,2398,Ready-to-Drink/Coolers,Independent Liquor Nz,4606,1295,,Coolers,,LCBO,Smooth & Creamy,,,vodka mudshake french vanilla ready to drinkcoolers ready-to-drinkcoolers readytodrinkcoolers coolers new zealand region not specified independent liquor nz bottle,,Creamy,4,2017-11-30T14:40:36.982Z,,Sweet,1080
21097,4000,0,,0,,False,False,False,False,https://dx5vpyka4lqst.cloudfront.net/products/21097/images/thumb.png,https://dx5vpyka4lqst.cloudfront.net/products/21097/images/full.jpeg,9908,59398460,7431000,False,False,False,False,False,False,,0,The Glenlivet 12 Years Old Single Malt Scotch Whisky,"United Kingdom, Scotland",750 mL bottle,bottle,750,5995,7993,1998,Spirits,The Chivas & Glenlivet Group,21097,5995,,Whisky/Whiskey,,LCBO,Medium & Floral,,,the glenlivet 12 years old single malt scotch whisky spirits whiskywhiskey united kingdom scotland chivas group bottle,,Scotch Single Malts,1,2017-11-30T14:39:03.142Z,,Scotland Malt,750
