Year,Period ID,Period,Area,Adjusted,Labor Force
"1998","05","May","Longview MSA","Adj","96,928"
"1998","06","Jun","Longview MSA","Adj","97,031"
"1998","07","Jul","Longview MSA","Adj","97,104"
"1998","08","Aug","Longview MSA","Adj","97,468"
"1998","09","Sep","Longview MSA","Adj","97,850"
"1998","10","Oct","Longview MSA","Adj","97,895"
"1998","11","Nov","Longview MSA","Adj","97,827"
"1998","12","Dec","Longview MSA","Adj","97,845"
"1997","01","Jan","Longview MSA","Adj","96,135"
"1997","02","Feb","Longview MSA","Adj","96,271"
"1997","03","Mar","Longview MSA","Adj","96,435"
"1997","04","Apr","Longview MSA","Adj","96,466"
"1997","05","May","Longview MSA","Adj","96,596"
"1997","06","Jun","Longview MSA","Adj","96,873"
"1997","07","Jul","Longview MSA","Adj","96,883"
"1997","08","Aug","Longview MSA","Adj","96,625"
"1997","09","Sep","Longview MSA","Adj","96,585"
"1997","10","Oct","Longview MSA","Adj","96,778"
"1997","11","Nov","Longview MSA","Adj","96,942"
"1997","12","Dec","Longview MSA","Adj","97,029"
"1996","01","Jan","Longview MSA","Adj","94,097"
"1996","02","Feb","Longview MSA","Adj","94,098"
"1996","03","Mar","Longview MSA","Adj","94,206"
"1996","04","Apr","Longview MSA","Adj","94,506"
"1996","05","May","Longview MSA","Adj","94,812"
"1996","06","Jun","Longview MSA","Adj","94,910"
"1996","07","Jul","Longview MSA","Adj","95,096"
"1996","08","Aug","Longview MSA","Adj","95,466"
"1996","09","Sep","Longview MSA","Adj","95,841"
"1996","10","Oct","Longview MSA","Adj","96,123"
"1996","11","Nov","Longview MSA","Adj","96,188"
"1996","12","Dec","Longview MSA","Adj","96,134"
"1995","01","Jan","Longview MSA","Adj","93,112"
"1995","02","Feb","Longview MSA","Adj","92,974"
"1995","03","Mar","Longview MSA","Adj","93,207"
"1995","04","Apr","Longview MSA","Adj","93,645"
"1995","05","May","Longview MSA","Adj","94,012"
"1995","06","Jun","Longview MSA","Adj","94,416"
"1995","07","Jul","Longview MSA","Adj","94,642"
"1995","08","Aug","Longview MSA","Adj","94,560"
"1995","09","Sep","Longview MSA","Adj","94,304"
"1995","10","Oct","Longview MSA","Adj","94,204"
"1995","11","Nov","Longview MSA","Adj","94,300"
"1995","12","Dec","Longview MSA","Adj","94,225"
"1994","01","Jan","Longview MSA","Adj","93,242"
"1994","02","Feb","Longview MSA","Adj","93,546"
"1994","03","Mar","Longview MSA","Adj","93,635"
"1994","04","Apr","Longview MSA","Adj","93,749"
"1994","05","May","Longview MSA","Adj","93,863"
"1994","06","Jun","Longview MSA","Adj","93,887"
"1994","07","Jul","Longview MSA","Adj","94,030"
"1994","08","Aug","Longview MSA","Adj","94,309"
"1994","09","Sep","Longview MSA","Adj","94,407"
"1994","10","Oct","Longview MSA","Adj","94,147"
"1994","11","Nov","Longview MSA","Adj","93,724"
"1994","12","Dec","Longview MSA","Adj","93,370"
"1993","01","Jan","Longview MSA","Adj","92,975"
"1993","02","Feb","Longview MSA","Adj","92,929"
"1993","03","Mar","Longview MSA","Adj","92,853"
"1993","04","Apr","Longview MSA","Adj","92,716"
"1993","05","May","Longview MSA","Adj","92,716"
"1993","06","Jun","Longview MSA","Adj","92,908"
"1993","07","Jul","Longview MSA","Adj","93,134"
"1993","08","Aug","Longview MSA","Adj","93,110"
"1993","09","Sep","Longview MSA","Adj","92,936"
"1993","10","Oct","Longview MSA","Adj","92,918"
"1993","11","Nov","Longview MSA","Adj","92,987"
"1993","12","Dec","Longview MSA","Adj","93,008"
"1992","01","Jan","Longview MSA","Adj","92,425"
"1992","02","Feb","Longview MSA","Adj","92,680"
"1992","03","Mar","Longview MSA","Adj","92,668"
"1992","04","Apr","Longview MSA","Adj","92,644"
"1992","05","May","Longview MSA","Adj","92,763"
"1992","06","Jun","Longview MSA","Adj","92,887"
"1992","07","Jul","Longview MSA","Adj","92,875"
"1992","08","Aug","Longview MSA","Adj","92,941"
"1992","09","Sep","Longview MSA","Adj","93,074"
"1992","10","Oct","Longview MSA","Adj","93,175"
"1992","11","Nov","Longview MSA","Adj","93,359"
"1992","12","Dec","Longview MSA","Adj","93,265"
"1991","01","Jan","Longview MSA","Adj","89,857"
"1991","02","Feb","Longview MSA","Adj","90,518"
"1991","03","Mar","Longview MSA","Adj","90,942"
"1991","04","Apr","Longview MSA","Adj","91,155"
"1991","05","May","Longview MSA","Adj","91,239"
"1991","06","Jun","Longview MSA","Adj","91,048"
"1991","07","Jul","Longview MSA","Adj","90,765"
"1991","08","Aug","Longview MSA","Adj","90,615"
"1991","09","Sep","Longview MSA","Adj","90,652"
"1991","10","Oct","Longview MSA","Adj","90,807"
"1991","11","Nov","Longview MSA","Adj","91,076"
"1991","12","Dec","Longview MSA","Adj","91,731"
"1990","01","Jan","Longview MSA","Adj","86,107"
"1990","02","Feb","Longview MSA","Adj","86,217"
"1990","03","Mar","Longview MSA","Adj","86,379"
"1990","04","Apr","Longview MSA","Adj","86,522"
"1990","05","May","Longview MSA","Adj","86,541"
"1990","06","Jun","Longview MSA","Adj","86,598"
"1990","07","Jul","Longview MSA","Adj","86,862"
"1990","08","Aug","Longview MSA","Adj","87,251"
"1990","09","Sep","Longview MSA","Adj","87,685"
"1990","10","Oct","Longview MSA","Adj","88,195"
"1990","11","Nov","Longview MSA","Adj","88,687"
"1990","12","Dec","Longview MSA","Adj","89,200"
"2017","01","Jan","Lubbock MSA","Adj","158,908"
"2017","02","Feb","Lubbock MSA","Adj","159,847"
"2017","03","Mar","Lubbock MSA","Adj","160,655"
"2017","04","Apr","Lubbock MSA","Adj","159,829"
"2017","05","May","Lubbock MSA","Adj","159,589"
"2017","06","Jun","Lubbock MSA","Adj","159,794"
"2017","07","Jul","Lubbock MSA","Adj","159,345"
"2017","08","Aug","Lubbock MSA","Adj","159,962"
"2017","09","Sep","Lubbock MSA","Adj","160,240"
"2016","01","Jan","Lubbock MSA","Adj","154,745"
"2016","02","Feb","Lubbock MSA","Adj","155,532"
"2016","03","Mar","Lubbock MSA","Adj","156,384"
"2016","04","Apr","Lubbock MSA","Adj","156,588"
"2016","05","May","Lubbock MSA","Adj","156,855"
"2016","06","Jun","Lubbock MSA","Adj","156,973"
"2016","07","Jul","Lubbock MSA","Adj","157,018"
"2016","08","Aug","Lubbock MSA","Adj","157,514"
"2016","09","Sep","Lubbock MSA","Adj","157,533"
"2016","10","Oct","Lubbock MSA","Adj","156,650"
"2016","11","Nov","Lubbock MSA","Adj","156,676"
"2016","12","Dec","Lubbock MSA","Adj","157,103"
"2015","01","Jan","Lubbock MSA","Adj","152,920"
"2015","02","Feb","Lubbock MSA","Adj","153,161"
"2015","03","Mar","Lubbock MSA","Adj","153,369"
"2015","04","Apr","Lubbock MSA","Adj","153,616"
"2015","05","May","Lubbock MSA","Adj","153,720"
"2015","06","Jun","Lubbock MSA","Adj","153,628"
"2015","07","Jul","Lubbock MSA","Adj","153,636"
"2015","08","Aug","Lubbock MSA","Adj","153,819"
"2015","09","Sep","Lubbock MSA","Adj","154,009"
"2015","10","Oct","Lubbock MSA","Adj","154,132"
"2015","11","Nov","Lubbock MSA","Adj","154,275"
"2015","12","Dec","Lubbock MSA","Adj","154,478"
"2014","01","Jan","Lubbock MSA","Adj","153,528"
"2014","02","Feb","Lubbock MSA","Adj","153,725"
"2014","03","Mar","Lubbock MSA","Adj","153,770"
"2014","04","Apr","Lubbock MSA","Adj","153,625"
"2014","05","May","Lubbock MSA","Adj","153,542"
"2014","06","Jun","Lubbock MSA","Adj","153,505"
"2014","07","Jul","Lubbock MSA","Adj","153,444"
"2014","08","Aug","Lubbock MSA","Adj","153,283"
"2014","09","Sep","Lubbock MSA","Adj","153,141"
"2014","10","Oct","Lubbock MSA","Adj","153,096"
"2014","11","Nov","Lubbock MSA","Adj","152,921"
"2014","12","Dec","Lubbock MSA","Adj","152,772"
"2013","01","Jan","Lubbock MSA","Adj","152,682"
"2013","02","Feb","Lubbock MSA","Adj","152,832"
"2013","03","Mar","Lubbock MSA","Adj","153,000"
"2013","04","Apr","Lubbock MSA","Adj","153,381"
"2013","05","May","Lubbock MSA","Adj","153,761"
"2013","06","Jun","Lubbock MSA","Adj","153,880"
"2013","07","Jul","Lubbock MSA","Adj","153,898"
"2013","08","Aug","Lubbock MSA","Adj","153,947"
"2013","09","Sep","Lubbock MSA","Adj","153,826"
"2013","10","Oct","Lubbock MSA","Adj","153,610"
"2013","11","Nov","Lubbock MSA","Adj","153,558"
"2013","12","Dec","Lubbock MSA","Adj","153,521"
"2012","01","Jan","Lubbock MSA","Adj","151,395"
"2012","02","Feb","Lubbock MSA","Adj","151,363"
"2012","03","Mar","Lubbock MSA","Adj","151,437"
"2012","04","Apr","Lubbock MSA","Adj","151,430"
"2012","05","May","Lubbock MSA","Adj","151,616"
"2012","06","Jun","Lubbock MSA","Adj","151,862"
"2012","07","Jul","Lubbock MSA","Adj","151,861"
"2012","08","Aug","Lubbock MSA","Adj","151,784"
"2012","09","Sep","Lubbock MSA","Adj","151,843"
"2012","10","Oct","Lubbock MSA","Adj","151,978"
"2012","11","Nov","Lubbock MSA","Adj","152,121"
"2012","12","Dec","Lubbock MSA","Adj","152,381"
"2011","01","Jan","Lubbock MSA","Adj","151,433"
"2011","02","Feb","Lubbock MSA","Adj","151,484"
"2011","03","Mar","Lubbock MSA","Adj","151,545"
"2011","04","Apr","Lubbock MSA","Adj","151,594"
"2011","05","May","Lubbock MSA","Adj","151,712"
"2011","06","Jun","Lubbock MSA","Adj","151,887"
"2011","07","Jul","Lubbock MSA","Adj","151,996"
"2011","08","Aug","Lubbock MSA","Adj","152,072"
"2011","09","Sep","Lubbock MSA","Adj","152,000"
"2011","10","Oct","Lubbock MSA","Adj","151,843"
"2011","11","Nov","Lubbock MSA","Adj","151,809"
"2011","12","Dec","Lubbock MSA","Adj","151,669"
"2010","01","Jan","Lubbock MSA","Adj","146,768"
"2010","02","Feb","Lubbock MSA","Adj","147,599"
"2010","03","Mar","Lubbock MSA","Adj","148,335"
"2010","04","Apr","Lubbock MSA","Adj","148,975"
"2010","05","May","Lubbock MSA","Adj","149,257"
"2010","06","Jun","Lubbock MSA","Adj","149,465"
"2010","07","Jul","Lubbock MSA","Adj","149,780"
"2010","08","Aug","Lubbock MSA","Adj","150,066"
"2010","09","Sep","Lubbock MSA","Adj","150,300"
"2010","10","Oct","Lubbock MSA","Adj","150,604"
"2010","11","Nov","Lubbock MSA","Adj","150,990"
"2010","12","Dec","Lubbock MSA","Adj","151,294"
"2009","01","Jan","Lubbock MSA","Adj","145,313"
"2009","02","Feb","Lubbock MSA","Adj","145,495"
"2009","03","Mar","Lubbock MSA","Adj","145,570"
"2009","04","Apr","Lubbock MSA","Adj","145,701"
"2009","05","May","Lubbock MSA","Adj","147,909"
"2009","06","Jun","Lubbock MSA","Adj","148,027"
"2009","07","Jul","Lubbock MSA","Adj","148,249"
"2009","08","Aug","Lubbock MSA","Adj","148,485"
"2009","09","Sep","Lubbock MSA","Adj","148,642"
"2009","10","Oct","Lubbock MSA","Adj","148,666"
"2009","11","Nov","Lubbock MSA","Adj","148,722"
"2009","12","Dec","Lubbock MSA","Adj","148,947"
"2008","01","Jan","Lubbock MSA","Adj","142,563"
"2008","02","Feb","Lubbock MSA","Adj","142,535"
"2008","03","Mar","Lubbock MSA","Adj","142,607"
"2008","04","Apr","Lubbock MSA","Adj","142,900"
"2008","05","May","Lubbock MSA","Adj","143,155"
"2008","06","Jun","Lubbock MSA","Adj","143,400"
"2008","07","Jul","Lubbock MSA","Adj","143,782"
"2008","08","Aug","Lubbock MSA","Adj","144,190"
"2008","09","Sep","Lubbock MSA","Adj","144,463"
"2008","10","Oct","Lubbock MSA","Adj","144,552"
"2008","11","Nov","Lubbock MSA","Adj","144,646"
"2008","12","Dec","Lubbock MSA","Adj","144,940"
"2007","01","Jan","Lubbock MSA","Adj","142,571"
"2007","02","Feb","Lubbock MSA","Adj","142,195"
"2007","03","Mar","Lubbock MSA","Adj","141,683"
"2007","04","Apr","Lubbock MSA","Adj","141,180"
"2007","05","May","Lubbock MSA","Adj","140,942"
"2007","06","Jun","Lubbock MSA","Adj","140,972"
"2007","07","Jul","Lubbock MSA","Adj","141,081"
"2007","08","Aug","Lubbock MSA","Adj","141,250"
"2007","09","Sep","Lubbock MSA","Adj","141,483"
"2007","10","Oct","Lubbock MSA","Adj","141,679"
"2007","11","Nov","Lubbock MSA","Adj","141,947"
"2007","12","Dec","Lubbock MSA","Adj","142,338"
"2006","01","Jan","Lubbock MSA","Adj","142,873"
"2006","02","Feb","Lubbock MSA","Adj","142,920"
"2006","03","Mar","Lubbock MSA","Adj","143,102"
"2006","04","Apr","Lubbock MSA","Adj","143,126"
"2006","05","May","Lubbock MSA","Adj","143,102"
"2006","06","Jun","Lubbock MSA","Adj","143,169"
"2006","07","Jul","Lubbock MSA","Adj","143,282"
"2006","08","Aug","Lubbock MSA","Adj","143,268"
"2006","09","Sep","Lubbock MSA","Adj","143,181"
"2006","10","Oct","Lubbock MSA","Adj","143,147"
"2006","11","Nov","Lubbock MSA","Adj","143,061"
"2006","12","Dec","Lubbock MSA","Adj","142,856"
"2005","01","Jan","Lubbock MSA","Adj","142,860"
"2005","02","Feb","Lubbock MSA","Adj","142,851"
"2005","03","Mar","Lubbock MSA","Adj","142,811"
"2005","04","Apr","Lubbock MSA","Adj","142,825"
"2005","05","May","Lubbock MSA","Adj","142,863"
"2005","06","Jun","Lubbock MSA","Adj","142,876"
"2005","07","Jul","Lubbock MSA","Adj","142,918"
"2005","08","Aug","Lubbock MSA","Adj","142,977"
"2005","09","Sep","Lubbock MSA","Adj","143,064"
"2005","10","Oct","Lubbock MSA","Adj","143,154"
"2005","11","Nov","Lubbock MSA","Adj","143,193"
"2005","12","Dec","Lubbock MSA","Adj","143,077"
"2004","01","Jan","Lubbock MSA","Adj","142,236"
"2004","02","Feb","Lubbock MSA","Adj","142,144"
"2004","03","Mar","Lubbock MSA","Adj","142,182"
"2004","04","Apr","Lubbock MSA","Adj","142,475"
"2004","05","May","Lubbock MSA","Adj","142,763"
"2004","06","Jun","Lubbock MSA","Adj","142,891"
"2004","07","Jul","Lubbock MSA","Adj","142,916"
"2004","08","Aug","Lubbock MSA","Adj","142,850"
"2004","09","Sep","Lubbock MSA","Adj","142,704"
"2004","10","Oct","Lubbock MSA","Adj","142,662"
"2004","11","Nov","Lubbock MSA","Adj","142,784"
"2004","12","Dec","Lubbock MSA","Adj","142,861"
"2003","01","Jan","Lubbock MSA","Adj","140,338"
"2003","02","Feb","Lubbock MSA","Adj","140,813"
"2003","03","Mar","Lubbock MSA","Adj","141,183"
"2003","04","Apr","Lubbock MSA","Adj","141,438"
"2003","05","May","Lubbock MSA","Adj","141,693"
"2003","06","Jun","Lubbock MSA","Adj","141,853"
"2003","07","Jul","Lubbock MSA","Adj","141,794"
"2003","08","Aug","Lubbock MSA","Adj","141,738"
"2003","09","Sep","Lubbock MSA","Adj","141,852"
"2003","10","Oct","Lubbock MSA","Adj","142,060"
"2003","11","Nov","Lubbock MSA","Adj","142,200"
"2003","12","Dec","Lubbock MSA","Adj","142,242"
"2002","01","Jan","Lubbock MSA","Adj","138,093"
"2002","02","Feb","Lubbock MSA","Adj","138,291"
"2002","03","Mar","Lubbock MSA","Adj","138,482"
"2002","04","Apr","Lubbock MSA","Adj","138,477"
"2002","05","May","Lubbock MSA","Adj","138,479"
"2002","06","Jun","Lubbock MSA","Adj","138,680"
"2002","07","Jul","Lubbock MSA","Adj","138,974"
"2002","08","Aug","Lubbock MSA","Adj","139,196"
"2002","09","Sep","Lubbock MSA","Adj","139,428"
"2002","10","Oct","Lubbock MSA","Adj","139,726"
"2002","11","Nov","Lubbock MSA","Adj","139,900"
"2002","12","Dec","Lubbock MSA","Adj","140,007"
"2001","01","Jan","Lubbock MSA","Adj","135,739"
"2001","02","Feb","Lubbock MSA","Adj","136,204"
"2001","03","Mar","Lubbock MSA","Adj","136,636"
"2001","04","Apr","Lubbock MSA","Adj","136,939"
"2001","05","May","Lubbock MSA","Adj","137,036"
"2001","06","Jun","Lubbock MSA","Adj","137,075"
"2001","07","Jul","Lubbock MSA","Adj","137,213"
"2001","08","Aug","Lubbock MSA","Adj","137,423"
"2001","09","Sep","Lubbock MSA","Adj","137,640"
"2001","10","Oct","Lubbock MSA","Adj","137,847"
"2001","11","Nov","Lubbock MSA","Adj","137,978"
"2001","12","Dec","Lubbock MSA","Adj","138,032"
"2000","01","Jan","Lubbock MSA","Adj","133,888"
"2000","02","Feb","Lubbock MSA","Adj","133,932"
"2000","03","Mar","Lubbock MSA","Adj","133,910"
"2000","04","Apr","Lubbock MSA","Adj","133,866"
"2000","05","May","Lubbock MSA","Adj","133,930"
"2000","06","Jun","Lubbock MSA","Adj","134,026"
"2000","07","Jul","Lubbock MSA","Adj","134,043"
"2000","08","Aug","Lubbock MSA","Adj","134,151"
"2000","09","Sep","Lubbock MSA","Adj","134,489"
"2000","10","Oct","Lubbock MSA","Adj","134,849"
"2000","11","Nov","Lubbock MSA","Adj","135,037"
"2000","12","Dec","Lubbock MSA","Adj","135,290"
"1999","01","Jan","Lubbock MSA","Adj","128,080"
"1999","02","Feb","Lubbock MSA","Adj","128,110"
"1999","03","Mar","Lubbock MSA","Adj","128,335"
"1999","04","Apr","Lubbock MSA","Adj","128,722"
"1999","05","May","Lubbock MSA","Adj","128,904"
"1999","06","Jun","Lubbock MSA","Adj","128,858"
"1999","07","Jul","Lubbock MSA","Adj","128,951"
"1999","08","Aug","Lubbock MSA","Adj","129,366"
"1999","09","Sep","Lubbock MSA","Adj","130,008"
"1999","10","Oct","Lubbock MSA","Adj","130,620"
"1999","11","Nov","Lubbock MSA","Adj","131,079"
"1999","12","Dec","Lubbock MSA","Adj","131,447"
"1998","01","Jan","Lubbock MSA","Adj","129,845"
"1998","02","Feb","Lubbock MSA","Adj","129,623"
"1998","03","Mar","Lubbock MSA","Adj","129,272"
"1998","04","Apr","Lubbock MSA","Adj","129,043"
"1998","05","May","Lubbock MSA","Adj","128,791"
"1998","06","Jun","Lubbock MSA","Adj","128,378"
"1998","07","Jul","Lubbock MSA","Adj","127,803"
"1998","08","Aug","Lubbock MSA","Adj","127,576"
"1998","09","Sep","Lubbock MSA","Adj","127,968"
"1998","10","Oct","Lubbock MSA","Adj","128,240"
"1998","11","Nov","Lubbock MSA","Adj","128,153"
"1998","12","Dec","Lubbock MSA","Adj","128,093"
"1997","01","Jan","Lubbock MSA","Adj","128,561"
"1997","02","Feb","Lubbock MSA","Adj","128,833"
"1997","03","Mar","Lubbock MSA","Adj","129,148"
"1997","04","Apr","Lubbock MSA","Adj","129,206"
"1997","05","May","Lubbock MSA","Adj","129,211"
"1997","06","Jun","Lubbock MSA","Adj","129,629"
"1997","07","Jul","Lubbock MSA","Adj","130,094"
"1997","08","Aug","Lubbock MSA","Adj","129,944"
"1997","09","Sep","Lubbock MSA","Adj","129,516"
"1997","10","Oct","Lubbock MSA","Adj","129,359"
"1997","11","Nov","Lubbock MSA","Adj","129,443"
"1997","12","Dec","Lubbock MSA","Adj","129,689"
"1996","01","Jan","Lubbock MSA","Adj","127,121"
"1996","02","Feb","Lubbock MSA","Adj","127,537"
"1996","03","Mar","Lubbock MSA","Adj","127,779"
"1996","04","Apr","Lubbock MSA","Adj","127,759"
"1996","05","May","Lubbock MSA","Adj","127,809"
"1996","06","Jun","Lubbock MSA","Adj","127,706"
"1996","07","Jul","Lubbock MSA","Adj","127,642"
"1996","08","Aug","Lubbock MSA","Adj","128,105"
"1996","09","Sep","Lubbock MSA","Adj","128,405"
"1996","10","Oct","Lubbock MSA","Adj","128,298"
"1996","11","Nov","Lubbock MSA","Adj","128,285"
"1996","12","Dec","Lubbock MSA","Adj","128,403"
"1995","01","Jan","Lubbock MSA","Adj","125,395"
"1995","02","Feb","Lubbock MSA","Adj","125,698"
"1995","03","Mar","Lubbock MSA","Adj","126,033"
"1995","04","Apr","Lubbock MSA","Adj","126,356"
"1995","05","May","Lubbock MSA","Adj","126,341"
"1995","06","Jun","Lubbock MSA","Adj","126,331"
"1995","07","Jul","Lubbock MSA","Adj","126,618"
"1995","08","Aug","Lubbock MSA","Adj","126,871"
"1995","09","Sep","Lubbock MSA","Adj","126,997"
"1995","10","Oct","Lubbock MSA","Adj","127,137"
"1995","11","Nov","Lubbock MSA","Adj","127,074"
"1995","12","Dec","Lubbock MSA","Adj","126,938"
"1994","01","Jan","Lubbock MSA","Adj","122,897"
"1994","02","Feb","Lubbock MSA","Adj","123,012"
"1994","03","Mar","Lubbock MSA","Adj","122,896"
"1994","04","Apr","Lubbock MSA","Adj","122,973"
"1994","05","May","Lubbock MSA","Adj","123,687"
"1994","06","Jun","Lubbock MSA","Adj","124,467"
"1994","07","Jul","Lubbock MSA","Adj","124,952"
"1994","08","Aug","Lubbock MSA","Adj","124,949"
"1994","09","Sep","Lubbock MSA","Adj","124,772"
"1994","10","Oct","Lubbock MSA","Adj","124,900"
"1994","11","Nov","Lubbock MSA","Adj","125,055"
"1994","12","Dec","Lubbock MSA","Adj","125,123"
"1993","01","Jan","Lubbock MSA","Adj","122,827"
"1993","02","Feb","Lubbock MSA","Adj","123,006"
"1993","03","Mar","Lubbock MSA","Adj","123,242"
"1993","04","Apr","Lubbock MSA","Adj","123,393"
"1993","05","May","Lubbock MSA","Adj","123,771"
"1993","06","Jun","Lubbock MSA","Adj","123,829"
"1993","07","Jul","Lubbock MSA","Adj","123,351"
"1993","08","Aug","Lubbock MSA","Adj","122,985"
"1993","09","Sep","Lubbock MSA","Adj","123,067"
"1993","10","Oct","Lubbock MSA","Adj","123,418"
"1993","11","Nov","Lubbock MSA","Adj","123,541"
"1993","12","Dec","Lubbock MSA","Adj","123,171"
"1992","01","Jan","Lubbock MSA","Adj","121,342"
"1992","02","Feb","Lubbock MSA","Adj","121,354"
"1992","03","Mar","Lubbock MSA","Adj","121,145"
"1992","04","Apr","Lubbock MSA","Adj","120,930"
"1992","05","May","Lubbock MSA","Adj","121,023"
"1992","06","Jun","Lubbock MSA","Adj","121,694"
"1992","07","Jul","Lubbock MSA","Adj","122,403"
"1992","08","Aug","Lubbock MSA","Adj","122,816"
"1992","09","Sep","Lubbock MSA","Adj","122,774"
"1992","10","Oct","Lubbock MSA","Adj","122,519"
"1992","11","Nov","Lubbock MSA","Adj","122,691"
"1992","12","Dec","Lubbock MSA","Adj","122,898"
"1991","01","Jan","Lubbock MSA","Adj","119,694"
"1991","02","Feb","Lubbock MSA","Adj","119,541"
"1991","03","Mar","Lubbock MSA","Adj","119,569"
"1991","04","Apr","Lubbock MSA","Adj","119,667"
